GeoName,IndustryClassification,Description,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
"Salt Lake City, UT",61,   Educational services,386.4,475.5,506.8,550.1,580.8,585.4,588.4,585,601.2,630.3,655.5
"Salt Lake City, UT",62,   Health care and social assistance,2986.8,3177.3,3284.2,3210.1,3298.6,3363.5,3536.4,3517.5,3651.9,3898,4135.2
"Salt Lake City, UT","71, 72","  Arts, entertainment, recreation, accommodation, and food services",1868.2,1804.6,1659.5,1679.3,1741.5,1818.1,1750,1791.1,1877.5,1947.9,2049.6
"Salt Lake City, UT",71,"   Arts, entertainment, and recreation",432.5,412.6,409,398,397.9,417.8,416.2,412.1,423.4,477.7,533.7
"Salt Lake City, UT",72,   Accommodation and food services,1436,1392.5,1250.5,1281.3,1343.6,1400.2,1334.1,1378.9,1453.8,1471.1,1518.1
"Salt Lake City, UT",81,  Other services (except government and government enterprises),1615.5,1612.7,1541.8,1519.5,1530.9,None,1618.9,1673.4,1705.1,None,1733.8
"Salt Lake City, UT","11, 21",Natural resources and mining,362.8,352.2,None,None,None,None,None,None,None,620.4,None
"Salt Lake City, UT","42, 44-45",Trade,None,None,None,None,None,9199.7,None,9089.5,9156.3,9726.4,9853.2
"San Antonio-New Braunfels, TX",11,"  Agriculture, forestry, fishing, and hunting",None,None,None,None,None,None,None,None,197.4,None,None
"San Antonio-New Braunfels, TX",21,"  Mining, quarrying, and oil and gas extraction",None,None,None,None,None,None,None,None,13727.5,None,None
"San Antonio-New Braunfels, TX",22,  Utilities,None,None,None,None,None,430.5,None,None,None,None,None
"San Antonio-New Braunfels, TX",23,  Construction,4875.7,4485.7,3990.4,4017.3,4426.1,4855.7,4697.3,4461.2,4609.3,4600.8,4462.9
"San Antonio-New Braunfels, TX",31-33,  Manufacturing,6405.5,6347.9,5262.7,5644.3,6072.4,6534.9,7059.1,7073.4,7839.5,9043.5,9522.9
"San Antonio-New Braunfels, TX",42,  Wholesale trade,5157.4,4679.1,4268.8,4365.9,4507.3,4927,None,None,None,5873,None
"San Antonio-New Braunfels, TX",44-45,  Retail trade,5760.6,5733.5,5880.9,6031.1,5969.1,6388.9,6673.1,7064.6,7239.8,7613.9,7796.3
"San Antonio-New Braunfels, TX",48-49,  Transportation and warehousing,None,None,None,None,None,1907.7,2303.7,2500.4,None,None,2748.7
"San Antonio-New Braunfels, TX",51,  Information,5037.2,4754.5,3921.6,3704.9,3821.7,4007.7,4068.9,4133.8,4834.9,5008.2,5039.1
"San Antonio-New Braunfels, TX","52, 53","  Finance, insurance, real estate, rental, and leasing",14105.5,15153.5,14349.4,14490.3,14774.8,15172.2,15326.8,16790.1,17696.5,19195.7,19827.6
"San Antonio-New Braunfels, TX",52,   Finance and insurance,5238,5341.5,5871.2,6319,6793.9,6681.6,7163.2,7893.4,8859.6,9674.2,9735.4
"San Antonio-New Braunfels, TX",53,   Real estate and rental and leasing,8874.7,9847.7,8478.3,8164.1,7958,8485.1,8125.3,8850.4,8729.8,9397.5,9996.7
"San Antonio-New Braunfels, TX","54, 55, 56",  Professional and business services,7979.1,8617.3,8334.4,8653.2,9109.7,9082.4,9478.6,9784.2,10416.9,10515.1,11126.3
"San Antonio-New Braunfels, TX",54,"   Professional, scientific, and technical services",None,None,4236.2,None,None,None,4646.5,4707.8,5032.1,None,5439
"San Antonio-New Braunfels, TX",55,   Management of companies and enterprises,None,None,None,None,None,None,1548,1582.8,1726.6,None,1953.4
"San Antonio-New Braunfels, TX",56,   Administrative and support and waste management and remediation services,None,None,None,None,None,None,3286.6,3499.5,3665.8,3526.2,3749.9
"San Antonio-New Braunfels, TX","61, 62","  Educational services, health care, and social assistance",5987,6309.4,6645,6834.9,7030.3,7159.4,7305.6,7652.4,8133.6,8524.1,8752.5
"San Antonio-New Braunfels, TX",61,   Educational services,None,None,None,None,None,None,730.7,754.8,750,751.4,755.1
"San Antonio-New Braunfels, TX",62,   Health care and social assistance,None,None,None,None,None,None,6576,6899.5,7390.7,7784.2,8011.3
"San Antonio-New Braunfels, TX","71, 72","  Arts, entertainment, recreation, accommodation, and food services",4144.4,4155.8,3891.5,3849.4,3944.8,4305.9,4299.4,None,4620.2,4611.5,4735.9
"San Antonio-New Braunfels, TX",71,"   Arts, entertainment, and recreation",725.4,740,842.4,833,757.9,844.6,757.8,None,802,828.1,889.7
"San Antonio-New Braunfels, TX",72,   Accommodation and food services,3421.6,3418,3049.2,3016.4,3186.7,3461.2,3540,3829,3816.1,3782.4,3847.1
"San Antonio-New Braunfels, TX",81,  Other services (except government and government enterprises),2077.5,2009.7,1960.1,1957.9,1947.8,2023.5,1970.1,2036.2,2108.3,2112.4,2147.9
"San Antonio-New Braunfels, TX","11, 21",Natural resources and mining,2839.1,3175.8,3247.4,3045.2,3310,4737.6,7610,10226.7,13927.8,13562,17621.4
"San Antonio-New Braunfels, TX","42, 44-45",Trade,10889.4,10403.6,10149.7,10396.9,10478.3,11319.1,None,None,None,13491.1,None
"San Diego-Carlsbad, CA",11,"  Agriculture, forestry, fishing, and hunting",599.4,559.7,738.8,731.5,449.8,442.3,445.3,394.5,375.5,417.2,372.3
"San Diego-Carlsbad, CA",21,"  Mining, quarrying, and oil and gas extraction",117.8,114.6,89.9,67.4,80.9,102.3,139.1,151.7,102.7,94.5,112.9
"San Diego-Carlsbad, CA",22,  Utilities,2980.3,3522.8,3535.2,3556.9,3729.2,3684.5,3487.7,2739.6,2565.3,2591.4,2317.7
"San Diego-Carlsbad, CA",23,  Construction,9527,7281.5,5341.6,5190.2,4793.3,5274.8,5773.6,5821.9,6337,6788.1,6836.3
"San Diego-Carlsbad, CA",31-33,  Manufacturing,15675.5,16449.4,15303.6,15748.7,15636.4,16959.8,17238.1,18606.7,20354.4,19708.6,20344.3
"San Diego-Carlsbad, CA",42,  Wholesale trade,8840.5,8852.5,7292.6,7713.7,8220.1,8440.4,8109.4,8581.8,8562.3,8895,10750.9
"San Diego-Carlsbad, CA",44-45,  Retail trade,9727.4,8902.9,7905.3,8129.6,8451.7,8911.8,9637.2,9920,10200.1,10234.6,10784.6
"San Diego-Carlsbad, CA",48-49,  Transportation and warehousing,1776.1,1824.1,1515.2,1521.6,1534,1706.5,1792.8,1716.8,1729.1,1809.9,2005
"San Diego-Carlsbad, CA",51,  Information,13100.7,10431,7853.3,7368.7,6930.3,6446.4,8101.1,8222.2,8967.8,10387.6,12800.4
"San Diego-Carlsbad, CA","52, 53","  Finance, insurance, real estate, rental, and leasing",41825.2,41194.2,40856.6,40174.6,43780.9,43340.1,44780.9,43165.1,40241.9,43737.6,42976.4
"San Diego-Carlsbad, CA",52,   Finance and insurance,6813.7,5889.7,7096.4,6370.8,6314.3,6729.9,6825.2,6646.6,6653.5,6418.3,6339.1
"San Diego-Carlsbad, CA",53,   Real estate and rental and leasing,34988.9,35376.4,33760.3,33818,37515.5,36623.6,37982.4,36535.5,33532.9,37409.3,36719.2
"San Diego-Carlsbad, CA","54, 55, 56",  Professional and business services,22514.1,25702,24117.5,24543.1,25768.8,26309.5,27694.3,28715.2,28976.7,28952.9,28559.8
"San Diego-Carlsbad, CA",54,"   Professional, scientific, and technical services",15378.5,18660,17622.9,17321.9,17976.7,18015.7,19452.6,19796.5,20361.8,19712.2,19173.8
"San Diego-Carlsbad, CA",55,   Management of companies and enterprises,1735.2,1578.5,1550.5,2217.4,2482.1,2938,3288.8,3791,3321.2,3237.6,3122.7
"San Diego-Carlsbad, CA",56,   Administrative and support and waste management and remediation services,5404.4,5462.5,4944.1,5004.9,5313.8,5364.6,4942.9,5136.2,5270.6,5975.3,6226
"San Diego-Carlsbad, CA","61, 62","  Educational services, health care, and social assistance",9162.8,9897.5,10324.6,10537.2,11095.9,11393.8,11591.3,11985.8,12494.3,12921.1,13424.2
"San Diego-Carlsbad, CA",61,   Educational services,1287.7,1408.2,1580.9,1600.9,1659,1848.6,1792.1,1827,1728.6,1706.8,1652.7
"San Diego-Carlsbad, CA",62,   Health care and social assistance,7874.6,8489,8743.6,8936.3,9437.2,9541.5,9799.9,10161.4,10785,11243.4,11816.9
"San Diego-Carlsbad, CA","71, 72","  Arts, entertainment, recreation, accommodation, and food services",7611.3,7056.2,6858.7,7018.8,7111.5,6721.1,7163.6,7869.7,8437.4,8684.1,8832.2
"San Diego-Carlsbad, CA",71,"   Arts, entertainment, and recreation",1517,1666.5,1535,1558.8,1592.7,1610.2,1882.2,2041.1,2222.8,2275.3,2224.7
"San Diego-Carlsbad, CA",72,   Accommodation and food services,6099.9,5388.9,5323.7,5460,5518.8,5111.5,5284.9,5831.7,6218.9,6412.8,6607.7
"San Diego-Carlsbad, CA",81,  Other services (except government and government enterprises),4050.8,3809.8,3615.3,3588.2,3579.6,3588.8,3494.4,3641,3711.9,3767.8,3747.7
"San Diego-Carlsbad, CA","11, 21",Natural resources and mining,711.7,668.3,828.8,799.2,526.3,535.8,567.2,524.4,468.4,505.8,474.1
"San Diego-Carlsbad, CA","42, 44-45",Trade,18583.3,17745.4,15197.9,15844.2,16674.5,17352.6,17735,18492.5,18750.4,19120.6,21549.6
"San Francisco-Oakland-Hayward, CA",11,"  Agriculture, forestry, fishing, and hunting",282.3,None,None,None,248.7,None,None,None,None,None,None
"San Francisco-Oakland-Hayward, CA",21,"  Mining, quarrying, and oil and gas extraction",5173.9,None,None,None,2186,None,None,None,None,None,None
"San Francisco-Oakland-Hayward, CA",22,  Utilities,None,None,None,None,None,5049.7,5468.9,None,None,None,None
"San Francisco-Oakland-Hayward, CA",23,  Construction,14404.6,13668.7,11391,10276.7,10974.6,11558.1,12821.3,13039.7,14372.5,14964.9,15424.3
"San Francisco-Oakland-Hayward, CA",31-33,  Manufacturing,38922.1,50262.2,47310.5,37040.8,28505.8,28833.6,31783.8,32723.9,34417.4,38292.1,38882.1
"San Francisco-Oakland-Hayward, CA",42,  Wholesale trade,None,None,13497.2,13686,14472.5,14631.5,15487.5,17033.8,18798,19549.4,20690.5
"San Francisco-Oakland-Hayward, CA",44-45,  Retail trade,18688.2,17107.5,15793.5,16637.3,16697.3,17524.9,18463.2,19157.8,20060.3,20380,21793.8
"San Francisco-Oakland-Hayward, CA",48-49,  Transportation and warehousing,None,None,None,None,None,8404.3,8851.3,None,None,None,None
"San Francisco-Oakland-Hayward, CA",51,  Information,23444.9,23515,22208,23374,23740.7,25718.7,32264.4,33226.5,39019.1,46497.9,49876.6
"San Francisco-Oakland-Hayward, CA","52, 53","  Finance, insurance, real estate, rental, and leasing",79745.8,75981.9,76584.4,74773.7,75837.6,75920.4,78252.3,84579.8,85494.1,87690.6,89587.4
"San Francisco-Oakland-Hayward, CA",52,   Finance and insurance,24330.3,19765.5,24480,22181.9,21628.6,23107.5,20882.2,24116.7,24020.8,24314.3,25420.9
"San Francisco-Oakland-Hayward, CA",53,   Real estate and rental and leasing,55280.4,56473.5,52104.4,52631.7,54298.2,52785.8,57678.5,60553.8,61634.6,63612.9,64268.3
"San Francisco-Oakland-Hayward, CA","54, 55, 56",  Professional and business services,55618.4,60080.6,55287.7,57012.1,61879.6,73975.6,69515.9,75575.8,80762.7,83857.8,87728.1
"San Francisco-Oakland-Hayward, CA",54,"   Professional, scientific, and technical services",37372.4,41823.2,38720.5,39309.1,42867.9,54286.3,47923.1,52489.2,56970.3,59206.3,61670.5
"San Francisco-Oakland-Hayward, CA",55,   Management of companies and enterprises,8673.2,8712.8,7836.6,8195.1,9125.4,9249.8,11567.2,12412.5,12846.4,12525.1,13110.3
"San Francisco-Oakland-Hayward, CA",56,   Administrative and support and waste management and remediation services,9587.3,9546.8,8730.7,9512.4,9883.7,10375.2,10028.3,10665.5,10910.2,12031.3,12839.6
"San Francisco-Oakland-Hayward, CA","61, 62","  Educational services, health care, and social assistance",19255.6,20667.8,21064.7,22433,22519.3,23124.4,23694.3,24252.7,25525.7,26214.8,27301.4
"San Francisco-Oakland-Hayward, CA",61,   Educational services,2705.4,2815.3,2958.6,2938.9,3002.1,3081.7,3147.1,3396.8,3444.8,3423.4,3479.9
"San Francisco-Oakland-Hayward, CA",62,   Health care and social assistance,16551.1,17852.3,18106.1,19494.6,19517.2,20042.7,20547.6,20843.5,22080,22803,23843.9
"San Francisco-Oakland-Hayward, CA","71, 72","  Arts, entertainment, recreation, accommodation, and food services",12329.3,13036.9,11647.9,12066.9,13033.8,13300.2,13898,14620.7,15512.8,16079.1,16120.9
"San Francisco-Oakland-Hayward, CA",71,"   Arts, entertainment, and recreation",3411.6,3612.7,3504.1,3732.9,3831.1,3962.1,4209.2,4342.1,4491,4865.5,4763.2
"San Francisco-Oakland-Hayward, CA",72,   Accommodation and food services,8921.5,9428.1,8143.8,8334,9203,9338.6,9690.3,10278,11018,11216.4,11355.9
"San Francisco-Oakland-Hayward, CA",81,  Other services (except government and government enterprises),7418.1,7086.5,6631.9,6460.3,6571.7,6652,6995.4,7244.7,7435.8,7590.6,7698.1
"San Francisco-Oakland-Hayward, CA","11, 21",Natural resources and mining,5483.7,None,4015,2058.7,2433,2571.9,1956.3,1205,1534.5,1300.2,890
"San Francisco-Oakland-Hayward, CA","42, 44-45",Trade,None,None,29290.6,30321.1,31174.6,32155,33950.1,36202.7,38880.2,39956.5,42511.8
"San Jose-Sunnyvale-Santa Clara, CA",11,"  Agriculture, forestry, fishing, and hunting",None,None,None,None,None,280.4,None,None,None,509.1,461.9
"San Jose-Sunnyvale-Santa Clara, CA",21,"  Mining, quarrying, and oil and gas extraction",None,None,None,None,None,None,None,None,None,53,49.5
"San Jose-Sunnyvale-Santa Clara, CA",22,  Utilities,None,None,None,None,None,919,None,None,None,None,None
"San Jose-Sunnyvale-Santa Clara, CA",23,  Construction,5420.8,5422.9,4244.2,3464.2,3581,4095.9,4522.8,4689.3,5413.5,6150.2,6145.3
"San Jose-Sunnyvale-Santa Clara, CA",31-33,  Manufacturing,38018.6,38071.5,37413.2,41400.7,45281.6,51019,52441.4,57344.6,61130.5,65091.9,71454.1
"San Jose-Sunnyvale-Santa Clara, CA",42,  Wholesale trade,11094.9,10929.7,8970.1,9298.8,10128,9484.3,None,None,None,None,None
"San Jose-Sunnyvale-Santa Clara, CA",44-45,  Retail trade,7428.2,6960,6305.1,6862.3,7046.2,7539.8,8358.5,8572.7,9100.6,8804.5,8924.7
"San Jose-Sunnyvale-Santa Clara, CA",48-49,  Transportation and warehousing,None,None,None,None,None,968.4,1091.1,1168.4,1235.6,1278.9,1236.8
"San Jose-Sunnyvale-Santa Clara, CA",51,  Information,17316.2,17856.3,16925.4,21873.2,25068.8,23652.7,27125.4,29557,None,None,48407.2
"San Jose-Sunnyvale-Santa Clara, CA","52, 53","  Finance, insurance, real estate, rental, and leasing",22907.7,22847.9,22538.5,22950.4,23364.7,23633.6,24029.7,25107.2,27185,27820.2,31755.5
"San Jose-Sunnyvale-Santa Clara, CA",52,   Finance and insurance,3525.5,3332,3673.3,3667.4,4222.8,4511.2,4824.4,5082,5167.2,4689.6,4782.5
"San Jose-Sunnyvale-Santa Clara, CA",53,   Real estate and rental and leasing,19384.2,19543.6,18865.2,19284.8,19115.8,19077,19131.2,19941.2,21995.7,23262.8,27292.3
"San Jose-Sunnyvale-Santa Clara, CA","54, 55, 56",  Professional and business services,26277.8,27313,25106.4,26754.3,29135.7,None,31921.8,34866.7,39923.6,44412.6,44851.4
"San Jose-Sunnyvale-Santa Clara, CA",54,"   Professional, scientific, and technical services",20400.1,None,None,None,None,23094.3,None,None,None,None,None
"San Jose-Sunnyvale-Santa Clara, CA",55,   Management of companies and enterprises,1628.3,None,None,None,None,None,None,None,None,None,None
"San Jose-Sunnyvale-Santa Clara, CA",56,   Administrative and support and waste management and remediation services,4250.1,4419.6,4034,4353.2,4896.1,5724.8,4801.8,5347,5921.3,6562.9,7111.6
"San Jose-Sunnyvale-Santa Clara, CA","61, 62","  Educational services, health care, and social assistance",9433.9,10363.8,10695.5,10861.2,11113.5,11503.9,11986,12529.3,13131.6,13599,14351
"San Jose-Sunnyvale-Santa Clara, CA",61,   Educational services,2712.7,2842.3,2979.9,3036.9,3090.6,3198.8,3276.2,3440.9,3532.2,3675.2,3809.4
"San Jose-Sunnyvale-Santa Clara, CA",62,   Health care and social assistance,6722.8,7521.3,7715.6,7824.3,8023.1,8305.3,8712.9,9090.4,9608.2,9931.1,10557.2
"San Jose-Sunnyvale-Santa Clara, CA","71, 72","  Arts, entertainment, recreation, accommodation, and food services",3609.6,3634.2,3166.4,3468.1,3682.2,3582.2,3972.7,4418.3,4778.8,4953.8,5181.8
"San Jose-Sunnyvale-Santa Clara, CA",71,"   Arts, entertainment, and recreation",816.6,841.2,838.5,939.9,924.1,921.2,1051.9,1071.2,1081.4,1139.3,1234.1
"San Jose-Sunnyvale-Santa Clara, CA",72,   Accommodation and food services,2795.7,2795,2328,2528.3,2757.9,2661,2921.3,3345.1,3692.6,3810.3,3945.4
"San Jose-Sunnyvale-Santa Clara, CA",81,  Other services (except government and government enterprises),2373.1,2299.5,2173.1,2140.5,2155.7,2161.2,2167.9,2231.7,2294.2,2368.1,2438.6
"San Jose-Sunnyvale-Santa Clara, CA","11, 21",Natural resources and mining,465.2,465.7,570.2,473.6,347.5,None,379.1,379.4,514.5,565.9,514.8
"San Jose-Sunnyvale-Santa Clara, CA","42, 44-45",Trade,18522.6,17876.9,15275.3,16159.6,17176.8,17015.1,None,None,None,None,None
"Seattle-Tacoma-Bellevue, WA",11,"  Agriculture, forestry, fishing, and hunting",972.2,961.1,843.5,608.7,495.2,472.2,458.1,532.1,648.7,606.3,510.3
"Seattle-Tacoma-Bellevue, WA",21,"  Mining, quarrying, and oil and gas extraction",306.1,207.1,359.3,458.7,502.6,447.8,323,359.9,340.1,334.7,309.2
"Seattle-Tacoma-Bellevue, WA",22,  Utilities,1811.7,1872.1,1386,1572.5,1677.6,1542.6,1548.4,1471.1,1447.3,1748.5,1899.9
"Seattle-Tacoma-Bellevue, WA",23,  Construction,12038.4,11111,8883,7407.1,7041.2,7511.6,8750.5,9463,10175.1,10854.8,11128.5
"Seattle-Tacoma-Bellevue, WA",31-33,  Manufacturing,36382,35340.3,34921.3,36673.1,37157.4,38399.6,39203.1,40067.5,40787.7,38654,37940.8
"Seattle-Tacoma-Bellevue, WA",42,  Wholesale trade,15476.6,15434.4,13541.6,14024.7,14219.6,14389.3,14782.1,15277.9,15881.3,16162.6,17060.4
"Seattle-Tacoma-Bellevue, WA",44-45,  Retail trade,14618,14335.7,13733.6,14609.5,15353.6,16525.6,18179.4,19861.2,21916.2,24885,30558.3
"Seattle-Tacoma-Bellevue, WA",48-49,  Transportation and warehousing,7058.7,6938.8,6791.5,7206.7,7380.2,7407.3,7520.6,7463,7565.4,7978.8,8224.5
"Seattle-Tacoma-Bellevue, WA",51,  Information,30212.1,30955.4,29262.7,28646.4,30910.2,35231.3,35780.4,37957.7,42353.9,46980.8,51877.4
"Seattle-Tacoma-Bellevue, WA","52, 53","  Finance, insurance, real estate, rental, and leasing",47291.4,48281.1,47584.5,47049.8,46533.2,47920.6,48341.3,50258.8,52496.7,53173.6,54104
"Seattle-Tacoma-Bellevue, WA",52,   Finance and insurance,10465.2,9968.8,10568.8,9842.7,9635.3,9786.9,9304,9597.7,10117.8,10289.8,10319.1
"Seattle-Tacoma-Bellevue, WA",53,   Real estate and rental and leasing,36792.4,38349.6,37015.7,37220.3,36915.9,38161.3,39117,40752.9,42462.3,42961.9,43889
"Seattle-Tacoma-Bellevue, WA","54, 55, 56",  Professional and business services,27194.6,28191.2,26031.9,27286.3,28378.7,30012.1,31379.4,32521.7,33274.9,34864.8,36520.5
"Seattle-Tacoma-Bellevue, WA",54,"   Professional, scientific, and technical services",16806.4,17888.6,16672.8,17125.6,17657.7,18482.5,19317.3,20018.3,20434.1,21642.9,22736.8
"Seattle-Tacoma-Bellevue, WA",55,   Management of companies and enterprises,3961.7,3862.4,3459.4,3895,4026.7,4445.8,4637.9,4898.7,5030.3,5303.2,5324.1
"Seattle-Tacoma-Bellevue, WA",56,   Administrative and support and waste management and remediation services,6432.5,6441.3,5899.6,6266.9,6699.4,7092.2,7433.3,7616,7823.7,7936.2,8456.7
"Seattle-Tacoma-Bellevue, WA","61, 62","  Educational services, health care, and social assistance",12797.1,13812.4,14127,14331.8,14649.1,15247.3,15622.9,16065.5,16794.5,17694.2,18460.1
"Seattle-Tacoma-Bellevue, WA",61,   Educational services,1179,1250.9,1272.3,1292.8,1306.6,1320,1319.3,1342.4,1318.8,1314.1,1329.3
"Seattle-Tacoma-Bellevue, WA",62,   Health care and social assistance,11618.4,12561.5,12854.6,13038.9,13342.6,13928.5,14306.6,14727.3,15487.7,16400.8,17157.4
"Seattle-Tacoma-Bellevue, WA","71, 72","  Arts, entertainment, recreation, accommodation, and food services",8309.9,8071.5,7348.3,7738.3,8080.6,8151.1,8732,8996.6,9461.6,9639.4,10445.3
"Seattle-Tacoma-Bellevue, WA",71,"   Arts, entertainment, and recreation",2256.3,2230.2,2022.2,2037.8,2049.2,2053.7,2374.1,2419.6,2290.1,2243.1,2428.2
"Seattle-Tacoma-Bellevue, WA",72,   Accommodation and food services,6054.9,5841.2,5326.1,5700.3,6031,6096.9,6360.4,6578.8,7165.3,7386.6,8006.5
"Seattle-Tacoma-Bellevue, WA",81,  Other services (except government and government enterprises),4731.3,4640.4,4384.4,4371,4445.4,4594.3,4692.2,4672.5,4773.8,4941.3,5014.5
"Seattle-Tacoma-Bellevue, WA","11, 21",Natural resources and mining,1275.8,1178.3,1202.8,1069.3,1001.7,923.4,786.7,899.2,1004.1,954.3,829.6
"Seattle-Tacoma-Bellevue, WA","42, 44-45",Trade,30081.7,29750.4,27275.3,28632.7,29567,30898.4,32931.2,35095.9,37740.4,40963.9,47470.4
"Tampa-St. Petersburg-Clearwater, FL",11,"  Agriculture, forestry, fishing, and hunting",464.3,470,None,None,359.6,326.7,296.2,312.7,359.3,387.7,349.3
"Tampa-St. Petersburg-Clearwater, FL",21,"  Mining, quarrying, and oil and gas extraction",125.9,247.8,None,None,210.5,241.4,30.9,167,81.3,143.2,82.2
"Tampa-St. Petersburg-Clearwater, FL",22,  Utilities,None,2726.6,2657.1,2689.3,2773.4,2540.9,2673.1,3017.4,2803.9,2918.1,2412.3
"Tampa-St. Petersburg-Clearwater, FL",23,  Construction,7553.8,6688.3,5248.9,4023.6,3851.7,4627.8,4412.5,4731,5182.8,5582.8,5691.8
"Tampa-St. Petersburg-Clearwater, FL",31-33,  Manufacturing,7911.5,7402.9,6888.7,6836.9,6624,6675,7175.6,7502.3,8072,8560.9,8864.8
"Tampa-St. Petersburg-Clearwater, FL",42,  Wholesale trade,None,8286,7094,7111.4,7082.7,7519.4,7940.7,8248.9,8661.9,8636.4,8902.3
"Tampa-St. Petersburg-Clearwater, FL",44-45,  Retail trade,10094.7,9157.8,9103.9,9149.5,8924.2,8932.3,8863.5,9474.1,10069.7,10547.4,10628.2
"Tampa-St. Petersburg-Clearwater, FL",48-49,  Transportation and warehousing,None,2273.7,2316.4,2300.9,2394.7,2249.9,2368.4,2360,2322,2326.3,2348.2
"Tampa-St. Petersburg-Clearwater, FL",51,  Information,6728.1,6510,5640.7,5590.7,5794.9,5711.2,6389.5,6026.4,6500.2,6907.9,6700.8
"Tampa-St. Petersburg-Clearwater, FL","52, 53","  Finance, insurance, real estate, rental, and leasing",24084.3,23141.3,23982.2,22829.7,22866.7,23547.5,27887.2,25837.9,26020.1,26445.5,27873
"Tampa-St. Petersburg-Clearwater, FL",52,   Finance and insurance,8103.8,7192.6,7768.9,7953.3,8144,8588.5,8652.7,9297.8,9745.8,9600.3,10291.8
"Tampa-St. Petersburg-Clearwater, FL",53,   Real estate and rental and leasing,15937.7,15961.3,16213.3,14865.3,14703.2,14925.9,19321.3,16495.6,16187,16795.7,17506.1
"Tampa-St. Petersburg-Clearwater, FL","54, 55, 56",  Professional and business services,16608.4,15848.6,15066.7,15594.7,15443.4,16376.7,16930.7,17351.4,18575.1,19256.6,19680
"Tampa-St. Petersburg-Clearwater, FL",54,"   Professional, scientific, and technical services",8632.6,8714.2,8340.6,8553.5,8564.5,8829.4,9384.3,9637.2,10425.6,11051.2,None
"Tampa-St. Petersburg-Clearwater, FL",55,   Management of companies and enterprises,2058.6,2125.1,2029.5,2247.9,2302.2,2767.9,2804.6,2945.1,3318.2,3417.6,None
"Tampa-St. Petersburg-Clearwater, FL",56,   Administrative and support and waste management and remediation services,5911,5009.2,4696.6,4792.9,4572.5,4779.3,4731.1,4758.6,4823.8,4775.2,5178.9
"Tampa-St. Petersburg-Clearwater, FL","61, 62","  Educational services, health care, and social assistance",10450.7,11171.5,11225.1,11409.5,11475,11494.4,11553.5,11808.8,12366,12582.8,12890.7
"Tampa-St. Petersburg-Clearwater, FL",61,   Educational services,884.8,930.9,948.3,1013.1,1041.3,1026,969.7,1011.9,985.6,977.1,983
"Tampa-St. Petersburg-Clearwater, FL",62,   Health care and social assistance,9566.2,10240.6,10276.9,10396.2,10433.3,10468.5,10587,10798.7,11389.3,11617.6,11922.1
"Tampa-St. Petersburg-Clearwater, FL","71, 72","  Arts, entertainment, recreation, accommodation, and food services",6064.9,6140.4,5634,6192,6928.4,6876.3,6280.3,5615.5,5739,5664.6,5558.4
"Tampa-St. Petersburg-Clearwater, FL",71,"   Arts, entertainment, and recreation",1445.2,1712,1651.3,1746.7,1716.6,1769.5,1588.3,1686.2,1757.9,1676.4,1599.3
"Tampa-St. Petersburg-Clearwater, FL",72,   Accommodation and food services,4630.6,4430.1,3982.6,4445.2,5211.9,5107.1,4691.9,3935.6,3988.5,3993.6,3962.5
"Tampa-St. Petersburg-Clearwater, FL",81,  Other services (except government and government enterprises),2968.9,2904.7,2672.7,2572.7,2515.9,2602.1,2663,2727,2810,2877.2,2886.5
"Tampa-St. Petersburg-Clearwater, FL","11, 21",Natural resources and mining,612.8,730.7,599.9,604,562.1,555,343.8,476.6,451,539.3,439.2
"Tampa-St. Petersburg-Clearwater, FL","42, 44-45",Trade,None,17424.4,16197.9,16260.8,16008.3,16458.2,16816.7,17733.3,18741.4,19189.2,19540.4
"Washington-Arlington-Alexandria, DC-VA-MD-WV",11,"  Agriculture, forestry, fishing, and hunting",None,None,None,None,None,None,193,144.1,None,None,None
"Washington-Arlington-Alexandria, DC-VA-MD-WV",21,"  Mining, quarrying, and oil and gas extraction",None,None,None,None,None,None,None,None,None,None,None
"Washington-Arlington-Alexandria, DC-VA-MD-WV",22,  Utilities,None,None,None,None,None,None,None,None,None,None,None
"Washington-Arlington-Alexandria, DC-VA-MD-WV",23,  Construction,None,None,None,None,None,None,None,None,None,None,None
"Washington-Arlington-Alexandria, DC-VA-MD-WV",31-33,  Manufacturing,None,9088.3,None,None,None,None,9697.2,9944.1,10779.6,None,None
"Washington-Arlington-Alexandria, DC-VA-MD-WV",42,  Wholesale trade,None,None,None,None,None,None,12759.5,12488.2,12699.3,12764.5,13249.8
"Washington-Arlington-Alexandria, DC-VA-MD-WV",44-45,  Retail trade,None,None,None,None,None,16480.3,16699.2,17075.5,None,None,None
"Washington-Arlington-Alexandria, DC-VA-MD-WV",48-49,  Transportation and warehousing,None,None,None,None,None,None,None,None,None,None,5606.5
"Washington-Arlington-Alexandria, DC-VA-MD-WV",51,  Information,None,None,None,28076.1,None,None,26007.5,25112.2,26652.3,None,27801.8
"Washington-Arlington-Alexandria, DC-VA-MD-WV","52, 53","  Finance, insurance, real estate, rental, and leasing",79556.2,None,None,84547.4,85244.3,None,88917.1,91383.8,91568.3,92402.3,95109.5
"Washington-Arlington-Alexandria, DC-VA-MD-WV",52,   Finance and insurance,None,None,None,None,None,None,17850.5,None,None,None,None
"Washington-Arlington-Alexandria, DC-VA-MD-WV",53,   Real estate and rental and leasing,None,64805.1,65115.6,None,None,70750,71032.3,None,None,None,None
