DATE,MIXRSA,MNXRSA,NYXRSA,PHXRSA,POXRSA,SDXRSA,SFXRSA,SEXRSA,TPXRSA,WDXRSA
2011-12-01,137.740043445567,112.11718229035802,162.980855600321,101.913656209765,133.444372979247,151.398223620894,129.868018311432,132.440889701842,125.61719689433399,179.793757000723
2012-01-01,139.08825711625798,112.968090360707,162.100623577059,103.62958690122,132.391025109141,150.90887785481502,128.628244964356,133.233403824507,125.62070358321199,180.07575350588502
2012-02-01,140.73823010876302,113.94340195249399,161.134327690163,105.399766325151,132.526179148581,151.450319007214,129.213554840371,132.882387594079,126.258995079727,178.565142781261
2012-03-01,142.376516969303,113.786513248704,160.561750958369,107.680228452275,131.639817965373,151.372772695578,129.295801680717,133.97462427629,127.061469758089,180.33799325812802
2012-04-01,142.836485594753,114.181788517038,160.994437536997,109.969574428103,133.14799549004601,152.54231147042802,131.125621275335,134.468584446766,128.917234556695,182.79158185927602
2012-05-01,143.64317056433902,115.427443070411,161.726903874345,112.173738445889,134.748868700149,152.817014554559,133.563655968013,136.06441197215298,130.369832226455,185.44525481549198
2012-06-01,145.307490474048,117.94853173198,162.559850161005,114.172008763051,137.036502347982,153.572208559539,136.278829792582,137.444488470764,131.672508209291,186.95322673353698
2012-07-01,147.03877739214198,120.293043400249,162.585615575941,116.247922007938,137.549603093405,154.482468325548,138.280280199657,138.654437056651,132.21002397903,187.70774363920899
2012-08-01,148.48348370919902,120.79227228108299,162.93801571564399,118.113479527484,138.191276235912,155.815469654724,139.319161688323,138.975886235671,132.950109300469,188.337689387123
2012-09-01,149.101642051441,122.177461727012,163.346003502419,119.791763669136,139.051250516249,158.473459640805,141.228516964217,140.144635598045,133.16568566082898,188.73295453882
2012-10-01,149.707724105282,122.610597201255,163.108856824619,121.607142589229,141.025800036185,161.198194909075,143.27504126968398,140.9994870397,133.324604311754,188.932247606875
2012-11-01,151.046335064048,124.550954486142,162.49135645188102,123.63818584158199,142.118257408771,163.631344971911,146.61262646674498,142.75193901298098,133.858048634342,189.28077253388
2012-12-01,152.605326416136,126.05021967698299,162.697783581802,125.48963109910801,142.263357519521,165.582344062647,148.859421603167,143.637572024235,134.668519167334,190.40143882357899
2013-01-01,154.14760282700502,127.284750501799,162.790766474014,127.65396177262501,143.481527477837,165.6494685905,151.221516071418,144.979464447514,137.03186366571302,190.88973869538003
2013-02-01,155.375808092603,128.141946010047,163.77766137354098,129.549524790838,144.868107118296,166.666477702118,153.263289870277,145.16549779164498,138.68753489746402,190.64700354482702
2013-03-01,157.34706854763598,127.48730059135099,163.31751293865298,131.609282381641,148.157710445266,169.42587623887698,157.309043759876,147.862727373255,141.510754311728,193.65773578734
2013-04-01,160.813083822085,130.146850719886,164.848934188832,133.296095091012,149.937241328754,174.676649892383,161.748572952894,149.302089963125,143.175471158974,195.463229900015
2013-05-01,163.696604701665,130.90340808985098,166.028387063338,135.140237408258,151.383843357215,179.020955049876,165.869746418837,151.929230153168,144.440009707844,197.056611855002
2013-06-01,166.508375358177,131.256108015589,167.072371132297,136.711245091662,153.027246961057,183.030112862468,169.44794455162202,153.447037476014,146.485517812116,197.49224517226398
2013-07-01,167.362014221066,131.915988351539,167.885013370357,138.30668815221,154.444406487847,186.080343324523,172.916358692267,155.90862464544,149.131635061567,199.219248921854
2013-08-01,168.939805800956,133.511907821904,168.901593747054,140.23746163130699,156.35904517381002,189.613954038654,175.466678388803,157.416334853851,152.08727070682102,200.633134256721
2013-09-01,170.700006117466,134.979011866863,170.319498018794,142.25780946077802,157.988342662024,191.830731368339,178.19720610253898,158.981758978726,152.937479678329,202.499871416104
2013-10-01,173.47221406977798,137.004514063062,171.39714209127501,143.738610386346,159.160764937352,193.29864033466,178.969237746278,159.883951116064,153.780415998162,203.41594711462398
2013-11-01,176.065749116908,138.02753178543,172.477266287046,144.449911404126,160.159782905076,194.418392292523,180.986292028227,160.895771921495,154.891751733244,204.38907488219897
2013-12-01,178.002211938132,138.571037255782,172.82203755593497,144.7582723647,161.202512397317,195.57096349772,182.70442996758499,161.755192181855,155.871011224144,205.906032785615
2014-01-01,179.63282445715302,139.296432005061,173.558269488115,145.234695522064,162.407449130093,197.637430597482,186.007693479761,162.355306489014,157.23639092015,206.969399757809
2014-02-01,180.151457098997,139.553495171537,173.58530594403499,145.550385310459,163.897938512846,199.517915224851,187.288860970889,163.533068593969,156.86846944357902,207.566168449006
2014-03-01,182.34449430046502,141.30923369008002,173.52824916321603,145.956686321499,165.20017723948098,200.866524772087,189.738631238844,164.503671800594,156.19688435441003,209.14340163724603
2014-04-01,183.799855616693,141.02897673889498,173.42140930984,146.032641412481,166.25553703409201,201.163557932854,190.6596260175,165.424753701414,157.379238789362,208.270229352411
2014-05-01,184.814070615607,140.90817968367202,173.488656222476,146.087658743598,166.366139534558,201.148686600277,191.59237488418702,165.759347083698,158.956176928817,207.906903552342
2014-06-01,185.45461574636002,139.83118713001198,174.15295853431599,146.201568238005,166.93203378491,201.32850956925702,192.033350135982,166.417114825645,159.995089252325,207.552208581888
2014-07-01,186.08357159049703,139.3662244301,174.617391936486,146.242301843847,167.167240788589,201.37321787975498,191.672621436292,167.059098360084,160.275218950909,206.9538704616
2014-08-01,186.963157543246,139.324716536768,174.718093799944,146.415790042418,167.825966692912,201.28593367522998,192.090769807398,167.90778982550302,160.850652719709,206.88764908379798
2014-09-01,188.530734022776,139.563002242735,174.780818122294,146.610217072273,168.626032808456,201.671687134608,193.52486552072898,168.739144582715,161.59983659237102,206.944404805401
2014-10-01,189.95656234397399,140.160891776827,174.786375106738,146.87293709469802,169.30696969306,202.566555333442,196.141094400811,170.14537361158898,163.271054174312,207.77885267378798
2014-11-01,191.333860889782,140.231986693899,174.637557154081,147.473147042693,170.955355061705,204.54296724099098,197.68666745382998,170.963968273789,165.154621883889,207.99565744984199
2014-12-01,192.944774431684,141.102493475969,175.58487369332698,148.226949218094,172.32671158166,205.36223943082803,199.87023915022598,172.637866337289,165.534033140194,208.54439074360002
2015-01-01,194.493133517915,142.021791483427,176.192873766794,148.877387403185,173.898904543845,207.276405592589,200.208338659477,173.445986622292,165.822065207605,208.73532246918097
2015-02-01,196.35488174277302,143.334190824936,176.908918963801,149.593471852932,175.132339720837,208.17984167607102,205.149662557302,174.74007093431499,166.835004826602,209.48738222709
2015-03-01,197.788556455981,144.582647929434,176.858693436511,150.343419856998,176.255876017005,209.568930711448,208.516377342806,176.19826947125,168.235336757179,209.779418997615
2015-04-01,198.863010292084,144.651187038984,177.84775756505599,150.991978145888,177.552358345644,209.83183241683201,209.587010235799,177.12229529346902,168.702615656921,209.746764274719
2015-05-01,199.32783522712398,144.341709715706,178.233582586636,151.59728607843098,178.47709908898898,210.479942417558,210.29612834185798,177.689235245835,168.917704948379,209.311703580961
2015-06-01,199.696378545205,144.451662916278,178.604454676474,152.307683613091,179.93783771888698,210.270209581329,210.776289461946,178.409758945083,168.930858151405,209.727343274458
2015-07-01,199.92540493319302,144.539299826082,178.689540148504,152.99368777946,181.616295246399,212.332352543268,211.938949233088,179.19215733921502,169.88998372691003,209.793892648094
2015-08-01,201.126390856525,144.605924350026,178.74350940308997,153.70699985477899,183.77632216601398,213.470931929064,213.18115838651198,180.912428118751,171.109844313857,210.02671859517702
2015-09-01,203.101277163816,145.194299475901,179.21426672978,154.313877946383,185.87052857980598,215.20087245468602,215.631805871874,183.018574043258,172.31387398772,210.16154172590697
2015-10-01,204.924873165026,145.957451959939,179.645269013321,155.202235963735,188.131234572462,215.49347341047002,217.839585648603,185.577165849262,173.71782224248,210.42060526610803
2015-11-01,206.646308112448,146.985446246614,180.317216048381,156.104276965731,190.13935714689498,217.28810614025903,219.444628887015,187.91719557685502,174.874316453711,211.29980169060502
2015-12-01,206.60259254316398,147.817394594423,180.550895888548,157.46768752847998,192.042385790274,219.926937829561,220.393862352214,189.69240579771198,176.653040779439,211.36368980121398
2016-01-01,207.515228749858,148.422439684471,180.64556232219897,157.76167858233998,194.20447104013002,221.31471443527,221.014797336732,191.56474279404802,177.721568487399,212.179058205924
2016-02-01,208.164275586856,148.71874730112302,180.876456596456,158.40395335588002,195.673578106885,220.953833045318,223.33056808550398,193.06547158203801,179.292129246338,211.606526830226
