DATE,ATXRSA,BOXRSA,CRXRSA,CHXRSA,CEXRSA,DAXRSA,DNXRSA,DEXRSA,LVXRSA,LXXRSA
1987-01-01,.,70.26697309697501,63.559023877681,54.206478764312,54.057392600483,.,50.348016973033,.,66.418965974072,59.426224372887
1987-02-01,.,70.64067797599,64.028844128282,55.227274135327995,54.2292182731,.,50.160468135396,.,67.574198332085,59.894860887982
1987-03-01,.,71.046773504036,64.105242405267,54.811034097687,54.365756208393,.,50.383477855699,.,67.85013170562199,60.401073202107
1987-04-01,.,71.411571430549,64.89298972198002,54.801947384645004,54.155370171169004,.,50.744627537594994,.,68.18606420035499,61.324333701667996
1987-05-01,.,71.882710791649,65.222789551742,55.477466174027995,54.726191983705995,.,50.763537884962,.,67.927091163572,62.030914554603996
1987-06-01,.,72.295931836365,65.561362382946,56.059766704256,54.881062613198004,.,50.432334947244996,.,66.799394459721,62.776563627558005
1987-07-01,.,72.620964407763,65.722753494782,57.109366529393995,55.28789154890001,.,50.203942887787,.,65.762941096309,63.456109467962996
1987-08-01,.,73.162915823632,65.872997079377,57.612209398831,55.444476158985005,.,50.121221578409994,.,65.03197678919099,64.130622681704
1987-09-01,.,73.74881284876099,66.272558438152,58.270367998261,55.842105673218,.,50.058281241182,.,65.276941395734,64.893627017966
1987-10-01,.,74.006600741264,66.592512063632,59.006378880118,56.128175608537,.,50.146078705334,.,65.511715904132,65.771604204534
1987-11-01,.,74.418068197246,67.119647352524,59.71248845492,56.463281287821,.,49.733600569423,.,66.530241983856,66.712553785063
1987-12-01,.,74.57960221384499,67.377294229592,61.075387998962,56.606545660658,.,49.854955487805995,.,66.491946790415,67.777701225837
1988-01-01,.,74.661236504518,67.784432773227,61.97243657944,56.991128413439,.,49.55073718613401,.,66.696703025191,68.776913486226
1988-02-01,.,74.589350170405,67.533864884955,63.446484922669,57.223539310232,.,49.494751812424,.,66.427375529729,69.710973249793
1988-03-01,.,74.477838641761,67.957790714646,64.508605749029,57.903413113430005,.,49.061297081922,.,66.76148149774001,70.69917921330901
1988-04-01,.,74.52675221371899,67.931062524165,65.151433283635,58.067946140080004,.,48.739809653865,.,67.43481473248299,71.484283242549
1988-05-01,.,74.812447841249,67.98667602852801,65.571985529543,58.262454922059,.,48.34998173970801,.,67.583410875068,72.477087842475
1988-06-01,.,75.003557596965,68.127414539781,66.46400791267399,58.963494010891,.,48.172998088543,.,67.527624383553,74.385978746685
1988-07-01,.,75.031897232132,68.56661733893401,66.551697212951,59.215232648831,.,48.224771559024,.,67.651741711631,76.921119784362
1988-08-01,.,74.841146976079,69.415517158827,67.751500225488,59.627027286601,.,48.248068086842004,.,67.946989082143,78.668049203959
1988-09-01,.,74.710395286432,69.711478789128,68.02481881463899,59.889827731812,.,48.213180156361,.,68.462385333928,80.60749305120301
1988-10-01,.,74.600365035231,69.89298087388,69.034958960806,60.335037750006,.,48.033036882670004,.,68.461015614164,82.38093389714001
1988-11-01,.,74.638646200691,69.636582280974,68.646142613058,60.727019355342996,.,47.748891408483,.,68.138213766691,84.412820454304
1988-12-01,.,74.695278149115,69.850485538363,68.51149958317299,61.307536475980996,.,47.435571182593,.,67.827773574614,85.81818736093899
1989-01-01,.,74.519854100308,69.9151986475,68.329908988505,61.998069541308006,.,47.46956845569,.,68.782847588068,87.47324975201799
1989-02-01,.,75.167315117021,70.330339054823,69.008791673666,62.071404184237004,.,47.452369289031,.,69.643675349619,88.773031689686
1989-03-01,.,75.554839658378,70.6182264733,70.07448940017,62.172710682527,.,47.529437497848996,.,70.479598235808,91.14747188514299
1989-04-01,.,75.39413751342201,70.88317911438699,70.654160787311,61.973559097915,.,47.465422175972,.,69.997251679935,93.012292432264
1989-05-01,.,75.04304898479,71.216912304056,70.505418547232,62.639487929602005,.,47.596805997338,.,69.788148150651,94.569356609117
1989-06-01,.,74.515993895516,71.48356220803299,70.521771318217,62.829718793840996,.,47.60539016430101,.,71.554146624086,95.51346467659401
1989-07-01,.,74.181272975064,71.661700389324,70.328441523671,63.26780371648001,.,47.503181907146995,.,71.771789477372,96.252043336757
1989-08-01,.,73.435156330382,71.61175970443401,70.373904706837,63.879235044553006,.,47.48224928859901,.,72.390032034922,96.66238933171302
1989-09-01,.,73.010419195563,71.67650651191201,70.179456740637,64.306927034876,.,47.600660197090995,.,72.78963911121801,97.199709123017
1989-10-01,.,72.71688525957501,71.820151993072,70.06139616474499,64.718257735253,.,47.896674288044004,.,73.461649940195,97.879710708064
1989-11-01,.,72.991134302595,72.28844121398001,69.870097308303,64.574369761617,.,48.109732188971996,.,74.263729119864,98.99646192280501
1989-12-01,.,73.000867108029,72.579424194569,69.679116566779,65.20104573489,.,48.213369924983,.,74.861579716074,99.770236337545
